Order ID,Tracking ID,Shipment Mode,Shipping Address,Customer Email,Delivery Date,Order Value,Product Description,Shipment Status,Order Total,Tracking URL,Product ID,Return Status,Estimated Delivery Date,Delivery Time Window,Shipping Carrier,Customs Clearance Status,Tracking Events,Shipment Cost
FPBJPOCXLW,V9JIZOS3,Land,"QY9WXJ1GDF Street, City, Country",XJZJ4@example.com,2023-12-15,497.05,Product_H9L29,Delivered,853.18,www.example.com/1JJ84,USBRZXMD,Returned,2023-12-15,11:00 - 15:00,FedEx,Pending,Event_ZP752,22.43
L6J6MFHURK,FVD9WX69,Air,"0XB1UHNZNR Street, City, Country",6CCWM@example.com,2023-12-20,465.82,Product_VCQIV,Shipped,574.8,www.example.com/1JIXL,E01D435Y,Not Returned,2023-12-15,10:00 - 14:00,DHL,Cleared,Event_RIXB9,24.11
4X687XM72D,WCMECESE,Air,"BDBOHP1I3H Street, City, Country",3QARM@example.com,2023-12-15,218.51,Product_HDD1S,Delivered,864.7,www.example.com/JOGAG,F3V37XB7,Not Returned,2023-12-15,10:00 - 16:00,UPS,Cleared,Event_DHA4R,23.9
IZK5IFIZVX,U64HVVCH,Sea,"A8BVMI7GLC Street, City, Country",7HQZA@example.com,2023-12-10,121.63,Product_U5PTA,In Transit,822.19,www.example.com/P21MZ,I5OPLCJ4,Not Returned,2023-12-20,8:00 - 12:00,DHL,Pending,Event_5TYLV,18.64
Z4TMYON85U,CUG3JZN1,Air,"ZIXQ0R7PMD Street, City, Country",Y0VVG@example.com,2023-12-15,324.32,Product_ZQY2H,Delivered,409.64,www.example.com/BC18O,E6TUU2S1,Not Returned,2023-12-15,8:00 - 16:00,UPS,Cleared,Event_3JD2L,42.73
BGAUHSAQ5X,GKSSLZTX,Land,"GQALWWB2OI Street, City, Country",ZFIKL@example.com,2023-12-15,257.99,Product_I3KVQ,Shipped,723.99,www.example.com/3L1KK,VM3Z0TBN,Returned,2023-12-15,12:00 - 13:00,UPS,Pending,Event_MUUVI,18.69
P02A4DM3ZU,I133X6EA,Sea,"KJO3L41ENL Street, City, Country",JQDKK@example.com,2023-12-10,274.29,Product_YGD6T,Delivered,125.28,www.example.com/6G44Y,UH2CUTVR,Not Returned,2023-12-15,9:00 - 14:00,UPS,Pending,Event_G4DE5,31.77
QOM9BJ9PA0,9K33J9J4,Land,"K6EA4OSL4H Street, City, Country",98L41@example.com,2023-12-15,456.02,Product_W4UZY,Shipped,122.14,www.example.com/T2T4Q,C3CTX2UP,Not Returned,2023-12-10,10:00 - 15:00,FedEx,Cleared,Event_OFUBF,16.59
N9MM1OV30Z,VGU72PZA,Sea,"Q73HDWE1ID Street, City, Country",STCVB@example.com,2023-12-20,189.11,Product_CB7F1,Shipped,749.0,www.example.com/A3RVA,INVLXG51,Not Returned,2023-12-10,8:00 - 13:00,DHL,Cleared,Event_0LJIR,12.82
UJZWSEDD7C,LMN7ZL3D,Sea,"QTI5900ZRL Street, City, Country",AY7YU@example.com,2023-12-15,377.17,Product_2RZQU,Shipped,158.91,www.example.com/6TJOZ,DRQ37J0K,Returned,2023-12-15,10:00 - 12:00,UPS,Pending,Event_FIVNE,47.91
BIMM3HQK9X,A3MPAG2F,Land,"JMR9K6Y4KQ Street, City, Country",CP7ZF@example.com,2023-12-10,310.24,Product_VCZ5Z,Delivered,153.86,www.example.com/FM1E6,N6VVIA8U,Not Returned,2023-12-15,11:00 - 15:00,UPS,Cleared,Event_G007S,24.61
JJ38NWOXP3,QV2OY15Y,Land,"HQ7MQRL294 Street, City, Country",12Y7R@example.com,2023-12-10,294.63,Product_UD84Q,Delivered,448.01,www.example.com/CIRHM,83F8VWYL,Returned,2023-12-10,8:00 - 12:00,DHL,Pending,Event_7N0W7,40.29
30ANWT45EN,Z52V47B3,Land,"U3EIEP2QM8 Street, City, Country",BPCU9@example.com,2023-12-15,112.23,Product_JPJ1Y,Delivered,938.4,www.example.com/IA39T,O7BHNRUC,Not Returned,2023-12-15,12:00 - 13:00,UPS,Pending,Event_BPORG,32.43
UTSK5S8UQJ,0D5PSGYO,Land,"CI8A47IGW0 Street, City, Country",J1I23@example.com,2023-12-15,295.51,Product_P0YIE,In Transit,349.67,www.example.com/YP1IZ,VGICLWDZ,Returned,2023-12-10,12:00 - 12:00,FedEx,Cleared,Event_6QY1W,40.83
JUWMM3THK2,514INTIH,Air,"D5BJR9BH69 Street, City, Country",81A76@example.com,2023-12-15,341.87,Product_VXUWY,In Transit,660.11,www.example.com/ABT6B,6TYWHPRN,Returned,2023-12-15,8:00 - 12:00,FedEx,Pending,Event_QCU4F,12.71
GZY0AH9YND,I44QBNL3,Air,"C07X4KIDVH Street, City, Country",N5PS7@example.com,2023-12-15,436.33,Product_T0OQY,In Transit,770.67,www.example.com/A24T1,8FW8YPSW,Not Returned,2023-12-10,12:00 - 17:00,UPS,Cleared,Event_AP317,13.62
9DG9JC8WAV,SALB827E,Air,"X5S9OWLMT5 Street, City, Country",WJFI2@example.com,2023-12-20,289.7,Product_3E0PQ,In Transit,663.61,www.example.com/M6OW2,166B7581,Not Returned,2023-12-15,8:00 - 16:00,UPS,Pending,Event_4P583,19.72
C2IHW0MPTA,W360DZWA,Sea,"5S8F49V8C6 Street, City, Country",0PMU0@example.com,2023-12-20,361.22,Product_42H3X,In Transit,349.52,www.example.com/1RXT9,VAO0YI67,Returned,2023-12-20,8:00 - 17:00,DHL,Cleared,Event_3Y31S,21.91
BUER1PTSRL,BYRFV118,Land,"6PRTX83943 Street, City, Country",8X2JN@example.com,2023-12-10,228.6,Product_GQ4LX,Delivered,457.89,www.example.com/SF42F,XZ3DAS8Z,Returned,2023-12-15,10:00 - 16:00,FedEx,Cleared,Event_BU2B2,23.25
EHKIBUPOGH,UD60DXNJ,Sea,"74SBLNK4LM Street, City, Country",B0J00@example.com,2023-12-20,432.46,Product_PGN5Q,In Transit,321.1,www.example.com/Z5WN5,S6BMO7OP,Returned,2023-12-10,8:00 - 13:00,DHL,Cleared,Event_4HN09,30.18
UV8Y9IREBI,VYNF3H7S,Sea,"5XGXOM1HA3 Street, City, Country",KK2U9@example.com,2023-12-20,299.06,Product_RL6UF,Shipped,352.38,www.example.com/0AMFS,5YS1K8F6,Returned,2023-12-10,11:00 - 12:00,DHL,Pending,Event_PPTDD,14.91
BMF4XDLKFS,06NN7PIB,Sea,"07WS1FAILV Street, City, Country",7NEEX@example.com,2023-12-15,80.82,Product_EFDBP,In Transit,546.27,www.example.com/OEZB9,RXA4D5YC,Returned,2023-12-15,10:00 - 14:00,UPS,Pending,Event_XH5O6,16.5
2LS56PA0JF,7LO8KDXN,Air,"GHSP74OBRV Street, City, Country",HSJBE@example.com,2023-12-20,180.88,Product_QHNKQ,Shipped,553.49,www.example.com/OBL5R,IENFFS25,Returned,2023-12-20,10:00 - 17:00,DHL,Pending,Event_QXRJL,21.79
9IMA23RMY1,3D5BOYCX,Sea,"UFCYONOOIC Street, City, Country",2KI09@example.com,2023-12-10,311.92,Product_RITFS,In Transit,229.54,www.example.com/O680X,GNEU6F5O,Returned,2023-12-20,8:00 - 17:00,FedEx,Cleared,Event_VLMCR,26.79
UFIWSKWPRR,YILDJA7Q,Land,"YBEOX0AP2W Street, City, Country",EG073@example.com,2023-12-15,263.62,Product_M66I3,Delivered,616.9,www.example.com/8MZIY,HA8MFS18,Returned,2023-12-20,12:00 - 16:00,UPS,Pending,Event_HF1LV,31.52
ZER2BJH7SE,J09DWKUR,Air,"P8B23CWRDO Street, City, Country",HU92C@example.com,2023-12-20,262.67,Product_6Z6O4,In Transit,97.26,www.example.com/YU4Q5,6SBY7VJ0,Returned,2023-12-10,9:00 - 17:00,DHL,Cleared,Event_GHDT8,37.91
10MDLIW4UB,DKS0UOPG,Sea,"S5GMW1M21F Street, City, Country",HXP5O@example.com,2023-12-15,465.12,Product_DNFU7,Delivered,585.79,www.example.com/5PZSO,4L7QT7TZ,Not Returned,2023-12-15,8:00 - 14:00,FedEx,Pending,Event_55BS3,25.18
ZF6XMY8XGH,L7DJURXE,Air,"PP7XHBDCNK Street, City, Country",NOXMD@example.com,2023-12-20,499.47,Product_KJSWO,Shipped,706.9,www.example.com/JEBYV,57UD071K,Not Returned,2023-12-15,11:00 - 16:00,UPS,Pending,Event_9GTOD,26.43
ZJ45FCXQEA,A1F7KWQD,Land,"MRKTZKTA98 Street, City, Country",9DBN2@example.com,2023-12-20,279.74,Product_1TTHK,In Transit,429.49,www.example.com/S4TVK,1H3VRJIS,Returned,2023-12-15,9:00 - 16:00,UPS,Cleared,Event_X5K69,19.16
EQA7SG36F1,AD5HMF0A,Sea,"4KVQJ27C1D Street, City, Country",YUHDB@example.com,2023-12-20,337.82,Product_3EJFU,Delivered,108.07,www.example.com/XLL5O,0C0CV9M8,Not Returned,2023-12-20,11:00 - 12:00,FedEx,Pending,Event_B3M5V,14.35
W0AVT2B4TA,J5G1RRJF,Sea,"UMVQYFERAA Street, City, Country",AVO0R@example.com,2023-12-20,478.84,Product_XFWFY,In Transit,817.46,www.example.com/PJPNR,OS9HO06H,Returned,2023-12-20,10:00 - 16:00,FedEx,Cleared,Event_ZP8F8,27.0
GNRCAUFQH5,AZTJNPVA,Land,"V1IUX4Q90U Street, City, Country",UNJMZ@example.com,2023-12-15,453.35,Product_426LB,Delivered,540.86,www.example.com/V8TDY,12O8EHYC,Returned,2023-12-15,12:00 - 12:00,FedEx,Cleared,Event_L2S13,29.21
2XXRNDJXMF,C1BRC4LJ,Sea,"XPMVTUW6WL Street, City, Country",7ZNW4@example.com,2023-12-15,113.48,Product_0BIY6,In Transit,696.38,www.example.com/437B5,JSXEKM4P,Not Returned,2023-12-20,12:00 - 15:00,DHL,Cleared,Event_3G01H,47.29
JQMQ6WES29,IF42MS97,Sea,"BWZNXGUR7Z Street, City, Country",KGVRJ@example.com,2023-12-15,147.19,Product_3H65I,In Transit,953.0,www.example.com/O85UO,BKXRMTXD,Not Returned,2023-12-15,12:00 - 16:00,UPS,Pending,Event_W6YWW,35.33
HRQ0CA88LV,7FWJ24L5,Sea,"A48Z1D9L80 Street, City, Country",MKZO1@example.com,2023-12-20,107.14,Product_MWLUM,Delivered,679.48,www.example.com/EWZRO,91FHBZR5,Returned,2023-12-15,12:00 - 12:00,UPS,Pending,Event_X5IXZ,33.55
FK0CC3P6WW,SXI49P0I,Sea,"A4HTFTCXNJ Street, City, Country",XQMX8@example.com,2023-12-15,132.57,Product_XA2AW,Delivered,654.13,www.example.com/FIV0K,BQYSSQZV,Not Returned,2023-12-20,12:00 - 16:00,DHL,Cleared,Event_JG7KF,48.96
H7PY7J1IOQ,IHXQFHJI,Land,"2Y58YANJ0L Street, City, Country",W07UH@example.com,2023-12-15,487.12,Product_J0DI0,Shipped,764.27,www.example.com/6ND6M,VUM9AMU5,Returned,2023-12-15,10:00 - 12:00,FedEx,Cleared,Event_D6BNI,43.6
A7Y4EYTC73,YXI5DJ9T,Sea,"NISYI8Q8LD Street, City, Country",Y7NRO@example.com,2023-12-20,481.95,Product_ZI76W,Delivered,912.01,www.example.com/JL5MS,5IUXYDMU,Returned,2023-12-10,11:00 - 15:00,FedEx,Cleared,Event_C18SU,45.66
QSPKEDTF78,ECS6EYX9,Sea,"EY79IC90Z0 Street, City, Country",VSWBJ@example.com,2023-12-15,360.62,Product_OL7Z5,Delivered,181.4,www.example.com/5GC3C,6WLU6ZLT,Not Returned,2023-12-10,8:00 - 16:00,UPS,Pending,Event_KWPGO,30.83
AG6CCWNE99,DJWA12RN,Land,"SJ59BK8LBW Street, City, Country",QLATF@example.com,2023-12-10,321.08,Product_A0UN3,Shipped,102.46,www.example.com/E19Y1,PXN0EPBI,Not Returned,2023-12-10,9:00 - 12:00,DHL,Cleared,Event_3D95L,14.94
EXOYWRLBXD,AWCPOZ5P,Sea,"P105WY2XGZ Street, City, Country",7UWO5@example.com,2023-12-20,186.57,Product_M31LH,In Transit,455.49,www.example.com/PRQ9U,HPF5CYD5,Returned,2023-12-15,11:00 - 15:00,DHL,Pending,Event_O8RH7,43.6
S6LYUB3G9P,CLYUNTQ5,Land,"NHBKYZKOV4 Street, City, Country",R0PJ4@example.com,2023-12-20,408.89,Product_S48BR,In Transit,116.12,www.example.com/U31XY,O3U0TUVI,Not Returned,2023-12-20,8:00 - 14:00,FedEx,Cleared,Event_WZ9UA,14.31
2TCAIA67DV,ELFT5K4D,Sea,"4T4WE71CEQ Street, City, Country",DA4FG@example.com,2023-12-15,372.78,Product_T90Z1,In Transit,798.72,www.example.com/VKGE7,TGW05JKX,Returned,2023-12-20,8:00 - 15:00,DHL,Cleared,Event_9ZITM,13.46
L1YM8TOYFN,P42QMX34,Land,"0833NKCK59 Street, City, Country",YTADA@example.com,2023-12-10,298.17,Product_S2MO3,In Transit,962.99,www.example.com/9X9UL,HHQ9IO3D,Returned,2023-12-10,9:00 - 17:00,FedEx,Cleared,Event_S0INL,25.15
YNKWSTGXXE,SBGZIYX5,Sea,"YITV9PWHN0 Street, City, Country",N0806@example.com,2023-12-20,384.18,Product_4M45B,Shipped,902.71,www.example.com/JVTTW,PQIYAP61,Returned,2023-12-10,11:00 - 12:00,DHL,Pending,Event_8TXI1,48.14
MAQQZZLZQ0,GMOWT790,Land,"H929ZMHEZN Street, City, Country",0NVTW@example.com,2023-12-20,394.45,Product_D5IXH,Delivered,328.02,www.example.com/2GNDK,I6HCIGTN,Not Returned,2023-12-20,10:00 - 13:00,FedEx,Cleared,Event_YM8JB,25.18
WGRXCIHIDW,R1786G53,Sea,"942IRZIKE2 Street, City, Country",1KCD1@example.com,2023-12-10,490.71,Product_GZQKB,Delivered,319.23,www.example.com/SIGQB,KEE10KFF,Not Returned,2023-12-15,12:00 - 15:00,DHL,Cleared,Event_SKLCY,27.92
LWSU3SIQQU,RZP8CPM4,Sea,"Q1ZVTIJXC6 Street, City, Country",F6SVQ@example.com,2023-12-20,305.22,Product_36F4X,Shipped,591.5,www.example.com/M6722,7VYCUD98,Not Returned,2023-12-10,12:00 - 13:00,FedEx,Pending,Event_B5WMK,28.84
7MSY3LYT8B,QKT0N4VS,Air,"D7CYNBADIE Street, City, Country",JQ3IV@example.com,2023-12-20,231.18,Product_8ZL32,In Transit,613.65,www.example.com/K99W4,2N7E80L9,Returned,2023-12-10,12:00 - 13:00,FedEx,Pending,Event_ZR5WU,35.54
10KPSQFRVY,FB1HQ1Y2,Sea,"K38MC87E6M Street, City, Country",2T3LA@example.com,2023-12-20,436.92,Product_ZZKU7,In Transit,997.95,www.example.com/5Y6J2,G5UA64FZ,Not Returned,2023-12-15,12:00 - 17:00,UPS,Cleared,Event_YQL42,36.13
CI8J7XLVJD,7H6D3Z49,Air,"RWLB5CY98D Street, City, Country",Y5AFZ@example.com,2023-12-20,407.79,Product_1M5MS,Shipped,775.05,www.example.com/75I8F,1WSEPBPG,Returned,2023-12-15,8:00 - 15:00,UPS,Pending,Event_ZBD7B,25.18
QU0KJLWGR1,PY6DFXT0,Air,"QJGR67GRQD Street, City, Country",XZLM5@example.com,2023-12-15,129.08,Product_G6D89,Delivered,173.54,www.example.com/FG27Q,4YA4HRJF,Returned,2023-12-10,12:00 - 17:00,DHL,Pending,Event_LHJVH,48.5
HU7MBVGHH0,TE7KIGW4,Land,"3XXUCD82W0 Street, City, Country",BFKQR@example.com,2023-12-20,188.73,Product_V0FT3,Delivered,332.88,www.example.com/6111I,IUSS7EEJ,Not Returned,2023-12-15,10:00 - 13:00,DHL,Cleared,Event_5C81A,25.31
1T5LPM618N,9BE3A18L,Sea,"KNJSIK40IH Street, City, Country",XM9WK@example.com,2023-12-10,243.06,Product_MZ49F,Shipped,264.44,www.example.com/J3CMG,N3RY11XJ,Not Returned,2023-12-10,11:00 - 14:00,UPS,Cleared,Event_Z5JKF,10.45
717XSTEZ1H,5U9MWVU5,Land,"AM1U1YXX2I Street, City, Country",4L1B6@example.com,2023-12-15,456.47,Product_74277,Shipped,569.01,www.example.com/DNKLE,IEYUWXIM,Returned,2023-12-20,9:00 - 14:00,UPS,Pending,Event_PMC6I,20.85
EF43X00F5U,OND19EMX,Air,"8X7GEOCTA6 Street, City, Country",HLPC9@example.com,2023-12-20,190.81,Product_FFALD,In Transit,425.84,www.example.com/WI28C,5T73DFLG,Returned,2023-12-15,9:00 - 16:00,UPS,Pending,Event_M689O,32.77
AJHTVUC6H6,TH3808JU,Land,"RPE0ZJ1UB4 Street, City, Country",FLM4O@example.com,2023-12-20,342.44,Product_TIDL4,Delivered,854.15,www.example.com/AP2PK,NKQ33BXQ,Not Returned,2023-12-15,8:00 - 15:00,FedEx,Cleared,Event_UBHNU,18.12
FPVXA8BAS5,9C5E9387,Land,"7ZAMYK9N3A Street, City, Country",QB9ZO@example.com,2023-12-15,303.62,Product_1WKGL,Shipped,358.49,www.example.com/394V9,6YA60LMC,Returned,2023-12-15,8:00 - 15:00,FedEx,Pending,Event_OYT67,38.02
86OJV675ZP,KDKQ4X2A,Sea,"PQRVTX3480 Street, City, Country",CQMP8@example.com,2023-12-10,270.7,Product_EXYL1,Delivered,86.78,www.example.com/6CB9J,VLSZUIUC,Returned,2023-12-10,10:00 - 12:00,DHL,Cleared,Event_I3CJR,49.11
TXL6XLZLUR,D2QK1TPT,Sea,"ZZBGXPWI2N Street, City, Country",WGS14@example.com,2023-12-20,233.57,Product_ERUF0,Shipped,557.17,www.example.com/I867I,3SW2H0IT,Not Returned,2023-12-10,11:00 - 17:00,FedEx,Cleared,Event_3P22P,38.24
CCJ9WD31P9,LVQ4LW1M,Land,"55UV0N75YT Street, City, Country",2ZEMV@example.com,2023-12-15,143.06,Product_ER15B,Shipped,660.71,www.example.com/RTBDT,AZ7COF3E,Not Returned,2023-12-10,10:00 - 12:00,DHL,Pending,Event_KQRET,36.84
KAXUD2CPRG,BZQQL1NH,Sea,"U8BW6Y658A Street, City, Country",1OM07@example.com,2023-12-15,94.14,Product_KIQ9A,Delivered,101.05,www.example.com/20760,4DT716HE,Returned,2023-12-15,8:00 - 17:00,FedEx,Cleared,Event_I85MC,21.87
R65SV35V8W,DSA0TSFR,Air,"0RXTBVVGYS Street, City, Country",SL3QX@example.com,2023-12-10,57.89,Product_5NA4R,In Transit,71.56,www.example.com/U90OF,DSK0NGHI,Returned,2023-12-15,8:00 - 15:00,UPS,Cleared,Event_XP2E6,11.88
0W3SVF7WDW,MFBXB1PC,Land,"UEJ4ZAMBMO Street, City, Country",X8DHZ@example.com,2023-12-15,363.37,Product_SMH96,In Transit,201.14,www.example.com/O1Q8R,56E3FJPM,Returned,2023-12-10,9:00 - 13:00,DHL,Pending,Event_FNKTO,25.13
CEAJ0RTJDZ,N33NKM2I,Land,"ADTEUSW3C5 Street, City, Country",ZZPF1@example.com,2023-12-15,304.39,Product_GZMV6,Delivered,954.36,www.example.com/AGX9V,Z17TG627,Not Returned,2023-12-10,11:00 - 16:00,UPS,Cleared,Event_SNYGP,22.19
N4HXTAKJSQ,96APO70K,Air,"ITLHX9C3HM Street, City, Country",E26JZ@example.com,2023-12-20,423.51,Product_PLNEY,Delivered,725.74,www.example.com/0AXP0,W0XFR3HA,Not Returned,2023-12-20,12:00 - 16:00,UPS,Pending,Event_C8QCH,30.47
2W4FPASUXP,GOH03LKL,Air,"8O9S62NV9E Street, City, Country",6Y7BP@example.com,2023-12-10,405.63,Product_JOY0A,In Transit,923.21,www.example.com/G4VOM,KWMICJ8B,Returned,2023-12-15,9:00 - 16:00,UPS,Cleared,Event_9QL8W,38.34
3K3OIF6JLZ,JJSVKQYN,Sea,"T7ESFFKTV8 Street, City, Country",XWB5X@example.com,2023-12-10,355.38,Product_YG9MF,Delivered,183.18,www.example.com/ANAR6,VE2E3E5Q,Not Returned,2023-12-15,8:00 - 12:00,DHL,Pending,Event_LH48R,44.52
ZZQBYTZYYS,D7K80T4V,Air,"AFGWKHJ8KW Street, City, Country",1L0GX@example.com,2023-12-10,293.99,Product_0N1JV,Delivered,425.2,www.example.com/O0YUK,5PDU4F69,Not Returned,2023-12-20,8:00 - 14:00,UPS,Pending,Event_69Z9P,43.49
R6HJ47LFBX,YGI3YPTH,Air,"U61UQ5I82R Street, City, Country",Y34HH@example.com,2023-12-20,319.4,Product_QV645,Delivered,623.13,www.example.com/ZTU9A,9XKASCSP,Returned,2023-12-20,8:00 - 14:00,FedEx,Cleared,Event_DRVDG,20.36
IRJPS2Z8DB,XASISJFY,Land,"3X8OG450CX Street, City, Country",KCRLU@example.com,2023-12-10,393.47,Product_F4EQ9,Delivered,117.93,www.example.com/97JR4,HRS94Y60,Not Returned,2023-12-20,11:00 - 15:00,DHL,Cleared,Event_3ZWR6,22.51
IX25X4DATP,KZ0U28KD,Air,"ID89ZWQ74S Street, City, Country",2C3F5@example.com,2023-12-20,117.83,Product_RJMV3,Delivered,568.78,www.example.com/4CWX7,4ZNEXGYT,Not Returned,2023-12-20,9:00 - 12:00,UPS,Cleared,Event_3PF8N,37.24
PZ4N7576H1,JX2C5GI6,Sea,"K6WDJ10XFQ Street, City, Country",EMG4V@example.com,2023-12-10,246.74,Product_DPAA8,Delivered,264.49,www.example.com/VWHP8,KO61Q9CP,Not Returned,2023-12-15,9:00 - 13:00,UPS,Pending,Event_ZTPSH,30.98
YEIXHIPOAA,7M9DUPT8,Air,"930LZAFHWM Street, City, Country",6M90R@example.com,2023-12-10,184.01,Product_EHA4B,Shipped,106.77,www.example.com/0MM4W,FMITY661,Not Returned,2023-12-10,11:00 - 16:00,DHL,Cleared,Event_RX1PJ,47.9
97PRQEV0OS,YDV0YKMR,Land,"MMTCYF55X3 Street, City, Country",LL4P7@example.com,2023-12-10,251.68,Product_CO8RD,In Transit,264.56,www.example.com/ZG9L5,KTAX6MY8,Not Returned,2023-12-15,10:00 - 14:00,DHL,Cleared,Event_6BL2A,38.74
45GG5IT4EA,O59US9NG,Sea,"WAWWTIZOVE Street, City, Country",M9IEA@example.com,2023-12-15,387.86,Product_Z6JDI,In Transit,720.76,www.example.com/88XVE,4OP4ICCW,Not Returned,2023-12-15,11:00 - 17:00,DHL,Pending,Event_CTLA7,22.18
ZHKKJ95759,ODPT6YKX,Air,"KP1LRW56AC Street, City, Country",IBE4B@example.com,2023-12-20,68.83,Product_J1MFD,Shipped,390.85,www.example.com/4XWAF,84XA8T4N,Returned,2023-12-15,8:00 - 13:00,UPS,Cleared,Event_9ASWQ,19.03
6GD2GPRXEO,DDIPGW03,Air,"POBQVV7GIQ Street, City, Country",B764Q@example.com,2023-12-10,366.96,Product_CNJIU,Delivered,851.47,www.example.com/R6JQM,YTXYASLM,Not Returned,2023-12-15,9:00 - 17:00,FedEx,Pending,Event_KZ6HG,26.24
TCQMQEJG9S,OONQS0RP,Land,"6FFZJW0LVX Street, City, Country",2IVZW@example.com,2023-12-20,99.76,Product_RMHH9,Shipped,853.51,www.example.com/T9O2F,QQW4KA5N,Not Returned,2023-12-15,8:00 - 17:00,UPS,Pending,Event_MHAE1,16.12
B3ZOSI4JO2,L482KZ16,Sea,"6Z0VA3RK13 Street, City, Country",CLICU@example.com,2023-12-20,337.62,Product_4MFON,Delivered,896.76,www.example.com/XLOTM,8DD0JU3A,Returned,2023-12-15,12:00 - 12:00,UPS,Cleared,Event_HLSSU,42.89
N65PAZ3PPM,END9AMVL,Air,"OPA8M3RWAL Street, City, Country",UIQ5G@example.com,2023-12-20,345.89,Product_PP8Y7,Delivered,428.68,www.example.com/FOMSD,O6090LYD,Not Returned,2023-12-10,9:00 - 15:00,DHL,Cleared,Event_0Y9AS,44.33
JKTHR60Z77,H8NP4T14,Land,"6GRFKUVZSP Street, City, Country",6WRP5@example.com,2023-12-20,473.73,Product_ZXFX8,Delivered,662.37,www.example.com/D1TX7,7AUV25SC,Returned,2023-12-15,10:00 - 15:00,DHL,Pending,Event_O5HD0,42.07
W9KROY7S80,JOBQPYSW,Air,"T860V3C3Q1 Street, City, Country",V80O0@example.com,2023-12-15,208.08,Product_E903T,Delivered,815.96,www.example.com/IYH07,TWZKM4Z8,Not Returned,2023-12-15,8:00 - 14:00,FedEx,Cleared,Event_M48NZ,29.75
AEGAUTZPYK,75EUOBGW,Land,"FMA3YH79B2 Street, City, Country",F9O03@example.com,2023-12-15,384.9,Product_7DDD6,Delivered,76.51,www.example.com/YDX0N,OAY0KT7S,Returned,2023-12-20,8:00 - 17:00,UPS,Pending,Event_CT14L,13.1
WDHA83PAMO,GMCZ16SJ,Sea,"DW7O7U660Y Street, City, Country",2AL8Y@example.com,2023-12-10,483.73,Product_VL83M,Shipped,724.39,www.example.com/EP6VV,WMMLX61Z,Not Returned,2023-12-20,9:00 - 16:00,DHL,Pending,Event_5NUBP,21.69
XSZ0AYZFSM,0DA643JF,Air,"XH9L5EYJXE Street, City, Country",L0VHT@example.com,2023-12-15,118.37,Product_9IXKU,In Transit,608.03,www.example.com/WPJTU,3K2P8OBP,Returned,2023-12-20,8:00 - 14:00,DHL,Cleared,Event_FT6AT,32.75
O62V6JEZTS,84RTCQOC,Sea,"MZ0U948MAK Street, City, Country",QD87G@example.com,2023-12-20,214.34,Product_50C1B,In Transit,88.61,www.example.com/I9OS1,4CK5BQN8,Not Returned,2023-12-20,11:00 - 13:00,FedEx,Cleared,Event_TR6KR,40.26
4G3PC4J658,KOXC9J2A,Air,"42OG56SP38 Street, City, Country",A93AF@example.com,2023-12-20,324.36,Product_QK9SP,In Transit,874.23,www.example.com/EH2VW,SIU3X043,Returned,2023-12-15,12:00 - 15:00,DHL,Cleared,Event_3C53Z,19.93
54OSQ5YONF,8V9YKLQU,Land,"7R9LUVYM88 Street, City, Country",4OOVA@example.com,2023-12-15,497.44,Product_K0XHF,In Transit,109.61,www.example.com/46ZTY,ZPISY40K,Returned,2023-12-15,10:00 - 12:00,FedEx,Pending,Event_3FZTS,24.35
7NFN64CCM9,BYB0FCS0,Sea,"ZOQ5PCR9QQ Street, City, Country",HC8AW@example.com,2023-12-10,380.52,Product_V51QE,Shipped,636.43,www.example.com/EP4XL,PSKU373X,Returned,2023-12-10,12:00 - 15:00,FedEx,Cleared,Event_91SY6,24.14
LN7EZZDXXZ,8XI9DIJR,Land,"6UE5ZYO08T Street, City, Country",QQ32L@example.com,2023-12-15,182.16,Product_4GDEH,Delivered,516.88,www.example.com/GO2W0,RD1Q40LR,Returned,2023-12-20,11:00 - 15:00,FedEx,Pending,Event_F9REE,22.4
PN2F4AMGM6,HCH3H6KG,Air,"H3R5ID55EL Street, City, Country",6715Z@example.com,2023-12-15,327.71,Product_UT26N,Delivered,303.81,www.example.com/NTO1S,SWQ0ZSN0,Not Returned,2023-12-20,12:00 - 17:00,DHL,Cleared,Event_N7865,13.57
SGIJVMGJ76,79EGOA0I,Land,"BFG0V6ZCB3 Street, City, Country",YDLZW@example.com,2023-12-10,109.64,Product_RX51P,Delivered,716.86,www.example.com/4E29H,KW8QY54H,Not Returned,2023-12-15,8:00 - 14:00,FedEx,Pending,Event_XQNG3,34.83
0EK48YL5MV,DD02M0T8,Sea,"SUNO30B8X9 Street, City, Country",JGAJ1@example.com,2023-12-10,54.59,Product_02403,Delivered,427.35,www.example.com/QRNFG,NCXVYWAQ,Not Returned,2023-12-10,9:00 - 17:00,DHL,Pending,Event_IMMKA,34.72
AK8R968AI4,EVXHNY7G,Land,"L3D5LVJEH9 Street, City, Country",XKY2S@example.com,2023-12-15,374.26,Product_W2N8L,Delivered,172.58,www.example.com/V6VMD,L8MKBHI4,Not Returned,2023-12-10,12:00 - 12:00,FedEx,Cleared,Event_D7HHR,37.36
KO86I9RG3V,9L0X5IKP,Sea,"VU228Y0NYK Street, City, Country",BDBKA@example.com,2023-12-10,262.5,Product_PR38B,Shipped,594.05,www.example.com/XFN6V,BQ6EMBBF,Not Returned,2023-12-10,10:00 - 14:00,DHL,Pending,Event_3S365,24.45
