Order ID,Order Date,Customer Name,Order Status,Delivery Date,Shipment Mode,Order Value,Product Description,Project Code,Tracking ID,Shipping Address,Payment Status,Order Total,Order Priority,Customer Rating,Product ID,Shipping Cost,Payment Method,Billing Address,Estimated Delivery Date,Tracking Status
UQC6PY76WC,2023-12-10,Customer_TRLOY,Shipped,2023-12-10,Land,188.3,Product_GSINQ,5LO4J,ZBNLIM11,"HF8A2HN58S Street, City, Country",Paid,666.87,High,4,1JORYTVM,34.75,Bank Transfer,"9QRHTYNYJV Street, City, Country",2023-12-20,Delivered
ZBBN99WPIT,2023-12-01,Customer_2PO32,Processing,2023-12-20,Land,339.03,Product_AVFQ7,4393L,66CRVZ8W,"0DLJVIFA21 Street, City, Country",Unpaid,700.89,Medium,3,LXGJA9YJ,46.84,PayPal,"YY9ULHDOHQ Street, City, Country",2023-12-10,Out for Delivery
63Z6KK68TD,2023-12-01,Customer_LZNTH,Processing,2023-12-20,Air,400.75,Product_IHJ43,C77VX,LNO54Y5P,"XT1LZ08DFD Street, City, Country",Unpaid,402.39,Low,2,1BCVKY4T,10.93,Bank Transfer,"XBPWPMQ26F Street, City, Country",2023-12-10,Out for Delivery
8M077W9353,2023-12-01,Customer_UWJKF,Processing,2023-12-10,Sea,125.34,Product_IQRFR,OMPVB,JR1R5PNQ,"O40F7R11ZZ Street, City, Country",Unpaid,870.44,Low,4,FL98MLP2,22.03,Bank Transfer,"GT6ANY2EHJ Street, City, Country",2023-12-20,Out for Delivery
18IVP8YLZZ,2023-12-01,Customer_HXRNP,Shipped,2023-12-10,Air,398.06,Product_MSGAJ,RT205,JJCCSIIJ,"G5NCWUUPV5 Street, City, Country",Unpaid,382.23,Low,5,NAWZ633N,23.84,Bank Transfer,"TQES2MR53U Street, City, Country",2023-12-20,In Transit
0ISOK1H83T,2023-12-10,Customer_HXKLU,Delivered,2023-12-20,Air,204.52,Product_QNJZ9,6VGTH,VBDWS500,"YK5X7JE81L Street, City, Country",Paid,261.5,Low,4,AFYUOHFD,5.61,Bank Transfer,"99Q3XHUDMP Street, City, Country",2023-12-15,Delivered
MCKQU1GJGY,2023-12-10,Customer_0M15B,Delivered,2023-12-20,Sea,101.93,Product_T1IOS,690KA,P5SSPN1N,"RE240LSI26 Street, City, Country",Unpaid,309.78,Medium,3,ZB59LO4B,17.88,Bank Transfer,"PF4TQPRTBN Street, City, Country",2023-12-15,Delivered
4H88UIJDXQ,2023-12-10,Customer_UM5PX,Shipped,2023-12-15,Sea,420.27,Product_RX3NW,9P78U,N0MI0GK8,"5C923K5NBS Street, City, Country",Paid,694.36,Medium,2,M26X0ESO,21.73,Bank Transfer,"BWD0ZYMG6P Street, City, Country",2023-12-20,In Transit
PFG46XMJMJ,2023-12-10,Customer_YWOWL,Processing,2023-12-20,Sea,496.29,Product_0MTU3,1DA41,2BMA3KWM,"KNHXAWT93B Street, City, Country",Paid,460.4,Medium,1,Z9R8609Y,6.77,Bank Transfer,"SVQ5X6T2JK Street, City, Country",2023-12-20,In Transit
EOLWQ5VL9K,2023-12-01,Customer_ZOWVE,Delivered,2023-12-20,Air,104.27,Product_FQ3T0,853M4,GDOB7HQC,"P2VQ4IKVYH Street, City, Country",Paid,252.93,Low,5,MNKV9J7K,10.73,Credit Card,"WMWIVPOAOE Street, City, Country",2023-12-10,Delivered
GMHFEJEIX8,2023-12-10,Customer_K3LEW,Shipped,2023-12-10,Land,199.19,Product_225QU,TTVOJ,4EWKOCTD,"1MXDWGZOIA Street, City, Country",Paid,329.21,Low,1,SA0UIDEO,6.81,Credit Card,"GTNMTDGSTO Street, City, Country",2023-12-15,In Transit
TUXL9OK4PH,2023-12-01,Customer_FXW1Q,Shipped,2023-12-15,Air,115.04,Product_T8C47,PJUJP,60MDTBZ7,"HC7RM918O3 Street, City, Country",Paid,339.34,Medium,5,9J8P3HDF,26.51,PayPal,"4O9EJNT1G9 Street, City, Country",2023-12-10,In Transit
N07HIQD6IF,2023-12-10,Customer_J1SPA,Processing,2023-12-10,Land,99.98,Product_PCJSL,JLRFX,SLNHVIW6,"F1JAQ8RPHQ Street, City, Country",Paid,318.43,Medium,3,QTACTF0Z,44.29,PayPal,"0LDKSGQHVC Street, City, Country",2023-12-20,In Transit
J7BRFVL62N,2023-12-01,Customer_H43AF,Processing,2023-12-10,Land,232.25,Product_3BB86,ISP1V,G04XU8NL,"UT0O3HIANU Street, City, Country",Unpaid,67.49,High,1,OTARXIIM,29.17,Bank Transfer,"WDT0MNG98U Street, City, Country",2023-12-20,Delivered
VGWBERWIJJ,2023-12-01,Customer_IZ38L,Processing,2023-12-20,Land,128.87,Product_NQ46F,ELUGV,6A5SZLYC,"JP7WHZ8E32 Street, City, Country",Unpaid,693.08,Low,2,MHL7DF9Y,10.14,PayPal,"SW7D2FSO4S Street, City, Country",2023-12-10,Delivered
LLT21IZV12,2023-12-10,Customer_SYMAA,Delivered,2023-12-20,Sea,271.81,Product_3QYZ6,87E36,WC77UQEK,"U5FTAIHKG4 Street, City, Country",Paid,722.82,Low,2,0S48RCGG,47.55,Bank Transfer,"6I377SAUGY Street, City, Country",2023-12-10,In Transit
4T1T5C1K62,2023-12-15,Customer_EAP3A,Shipped,2023-12-15,Air,382.46,Product_08K0H,MOB5Z,XLPP7T4O,"K0L03TX9IQ Street, City, Country",Unpaid,54.29,Medium,1,LBM7SI4T,30.76,Credit Card,"YIMPFU69G4 Street, City, Country",2023-12-10,Delivered
MPSAA4YKE5,2023-12-15,Customer_KGO8O,Shipped,2023-12-10,Land,48.91,Product_F1UW2,NFMQV,QA5YNMXK,"ZJF68Z77K5 Street, City, Country",Unpaid,52.68,Medium,3,FRPR6UWO,36.86,PayPal,"GHDTX5JVO0 Street, City, Country",2023-12-10,In Transit
CIX8QVT6FP,2023-12-10,Customer_MK8PR,Processing,2023-12-15,Sea,219.4,Product_PSDVP,F515J,OGO9JHK2,"TTWVA9S911 Street, City, Country",Unpaid,468.77,Medium,1,AFLGIUOH,39.43,PayPal,"GVU901TOZ5 Street, City, Country",2023-12-20,Delivered
2EIHYNONYH,2023-12-15,Customer_PDRTV,Shipped,2023-12-20,Sea,281.6,Product_PXRDZ,C1T4K,CKFT74YD,"MRAFE9CGXK Street, City, Country",Paid,674.29,Medium,2,YSCW4T95,45.78,Credit Card,"4KLT4IDVZD Street, City, Country",2023-12-20,Out for Delivery
W5IG3EYNAJ,2023-12-01,Customer_Z7WXN,Processing,2023-12-10,Land,465.76,Product_86HJ2,5HJ5G,9G0RAFEA,"2Y77XVHTXO Street, City, Country",Unpaid,680.11,Low,1,X7H1IPYU,15.08,Credit Card,"MPP8GOV411 Street, City, Country",2023-12-10,Delivered
7VM0IQ2ARS,2023-12-01,Customer_SF501,Delivered,2023-12-10,Air,194.97,Product_IGUVY,P25X6,A331EEAE,"SEQ7IKPK2N Street, City, Country",Paid,648.65,Medium,3,54E99LW4,43.18,PayPal,"WZLIY2W1MH Street, City, Country",2023-12-20,Out for Delivery
DMWN9R4AAG,2023-12-15,Customer_3QTC2,Shipped,2023-12-15,Air,76.85,Product_MOK3Q,J7G57,QKGIQIY1,"JUWEAAPSGR Street, City, Country",Unpaid,116.21,High,1,E75MD5DX,36.49,PayPal,"1VEOXB5JV7 Street, City, Country",2023-12-10,Out for Delivery
UE2I4D5ILM,2023-12-01,Customer_0IOQV,Delivered,2023-12-10,Sea,443.77,Product_G9JK0,W2OWQ,GXXPWLOU,"G6W64M69U2 Street, City, Country",Paid,233.93,Medium,3,FS9X42NV,17.35,Bank Transfer,"ZWS4FP0G3U Street, City, Country",2023-12-15,In Transit
5CBHZNWPJK,2023-12-15,Customer_HM7H5,Shipped,2023-12-10,Land,123.49,Product_SGWUV,GD8AI,34TSJK81,"SFK1XMHBFP Street, City, Country",Unpaid,131.36,Medium,5,CTVYE4W8,43.56,Credit Card,"EVBJIABCZY Street, City, Country",2023-12-10,In Transit
KU39DYCTYD,2023-12-10,Customer_8ZVMR,Delivered,2023-12-10,Land,130.68,Product_ZW3X4,IGPS1,5USL8A72,"S5LYQVUPSU Street, City, Country",Unpaid,101.65,Low,2,90B02CFH,22.63,Credit Card,"6EYNBM70FL Street, City, Country",2023-12-10,Out for Delivery
ORO39VWLBU,2023-12-01,Customer_FLQ16,Delivered,2023-12-20,Land,331.64,Product_NL90M,RZLYL,FUEJ4MDB,"3DVLVAY97K Street, City, Country",Unpaid,510.1,High,5,KJ64NNOZ,45.9,Credit Card,"TL7RF86X2U Street, City, Country",2023-12-10,Out for Delivery
QQ24ZBOSOM,2023-12-15,Customer_PSXWJ,Delivered,2023-12-20,Sea,108.45,Product_Y02RQ,S6KJI,A1RDJDJV,"KEUAQ45IW8 Street, City, Country",Paid,619.15,Medium,2,XM8KUGZ8,11.25,Bank Transfer,"RJOIBZSVVH Street, City, Country",2023-12-10,In Transit
Z0P7MAUJOC,2023-12-10,Customer_FPTW7,Shipped,2023-12-20,Air,400.0,Product_YBUNO,B4ZG3,UO34W26X,"LXE2QKIPWN Street, City, Country",Unpaid,544.94,High,3,8WANB0O7,13.84,Credit Card,"VTRQ4S3T2H Street, City, Country",2023-12-15,Out for Delivery
G1475C3C55,2023-12-10,Customer_G90EW,Shipped,2023-12-15,Air,162.36,Product_459W6,BMGPI,KS3R09Q7,"H2GP478LIO Street, City, Country",Paid,558.34,Medium,4,R6K3ENDA,21.14,Credit Card,"2XFSUBCHK5 Street, City, Country",2023-12-15,Out for Delivery
1FA5NYF1JE,2023-12-01,Customer_V2QRO,Processing,2023-12-15,Sea,459.38,Product_TWCUR,OAWOD,Y49D80UU,"TCXPHXD9R4 Street, City, Country",Paid,635.74,High,4,Y4SEGZ5U,37.63,Credit Card,"55OIPAU3M5 Street, City, Country",2023-12-20,Delivered
UNGTGSJOJY,2023-12-10,Customer_BW6P7,Shipped,2023-12-10,Air,322.41,Product_Q6BJ8,NOSTF,JPYKRV8C,"PKTSEQGFUF Street, City, Country",Paid,103.27,High,4,SLSPURBD,29.35,Bank Transfer,"ZZBPH0CU83 Street, City, Country",2023-12-15,In Transit
XYTL2QIJU6,2023-12-10,Customer_SK5EF,Shipped,2023-12-15,Air,109.93,Product_EKKR7,E94CL,TSU5OIQ3,"72C8F7NDCW Street, City, Country",Paid,869.1,High,2,YLWMLOMK,28.54,Bank Transfer,"QI5IVAK8E7 Street, City, Country",2023-12-10,Delivered
HP2TDKAJ2C,2023-12-15,Customer_MR59E,Shipped,2023-12-15,Land,31.73,Product_0XIUM,X87HV,DZDFDGDC,"BWVP6411UP Street, City, Country",Unpaid,360.76,Medium,2,KYGBCNHK,49.36,Credit Card,"OKU3N4F0KE Street, City, Country",2023-12-15,In Transit
D171KCCYZ1,2023-12-15,Customer_0SWVG,Delivered,2023-12-10,Land,492.3,Product_UX7OO,V46CW,A1PHJW96,"AEAXJDPPR8 Street, City, Country",Paid,625.17,Medium,3,GYMN73LI,46.25,Bank Transfer,"78S4VMC6C8 Street, City, Country",2023-12-15,Delivered
W6MTQ81QGL,2023-12-01,Customer_BHNXO,Delivered,2023-12-10,Land,224.02,Product_53BKK,GHIUU,R41EPEVU,"MSXDG5QMW5 Street, City, Country",Unpaid,581.49,Medium,4,9T8WEE3U,5.9,PayPal,"JSF9APFI65 Street, City, Country",2023-12-15,In Transit
G9GOCG9Z4O,2023-12-15,Customer_KRSJV,Shipped,2023-12-20,Sea,477.16,Product_AA4X9,VO16L,DG3K89DM,"RP0F8BI059 Street, City, Country",Unpaid,586.96,Medium,5,KANWEGKY,43.75,Bank Transfer,"NBVV2OQWXZ Street, City, Country",2023-12-10,Out for Delivery
G0QZZD8F8S,2023-12-15,Customer_4JIRK,Delivered,2023-12-15,Land,475.81,Product_1YJER,U5V8G,GJV442ZZ,"QOPRN3DEMV Street, City, Country",Paid,355.13,Low,3,CEYCY4XS,39.42,PayPal,"F6JA741332 Street, City, Country",2023-12-20,Delivered
PME6ILL98N,2023-12-01,Customer_M2FPD,Delivered,2023-12-10,Air,114.0,Product_9VRYP,V91EB,4XSRXJ9L,"3MM53JVULF Street, City, Country",Unpaid,647.43,Medium,1,7IZ6KZRS,23.86,Bank Transfer,"XRJP2YZYRW Street, City, Country",2023-12-20,Delivered
ZOLTTOZ403,2023-12-01,Customer_I1APQ,Processing,2023-12-15,Air,292.88,Product_W20Y5,GLB5O,2LP4SPCC,"1BPF03EGL3 Street, City, Country",Unpaid,440.96,Medium,2,SKYW3P7E,49.9,Bank Transfer,"L84789VR1Z Street, City, Country",2023-12-10,In Transit
5TY69L2OMY,2023-12-15,Customer_AXA0W,Delivered,2023-12-20,Land,462.49,Product_4C1CV,KGSR6,GHDXDV25,"GCSBYK6FF3 Street, City, Country",Unpaid,176.5,Medium,5,07OH795Q,31.11,Credit Card,"KS43S66YZJ Street, City, Country",2023-12-20,Out for Delivery
AJ334B2CMK,2023-12-10,Customer_LG15M,Processing,2023-12-15,Land,268.09,Product_VYAC5,G2GZH,K8P2POKG,"85GTS8W2I5 Street, City, Country",Paid,558.76,High,5,GXS40UF9,10.59,PayPal,"HK5H3YZHCR Street, City, Country",2023-12-10,Delivered
6YWY9QF0A7,2023-12-10,Customer_KEJRJ,Delivered,2023-12-20,Air,480.32,Product_LM3RG,K9W2Q,M0FWIGQK,"LT3U29RTZE Street, City, Country",Paid,907.06,High,4,SKKAOQA6,33.56,PayPal,"MSBSSXA0SR Street, City, Country",2023-12-10,In Transit
W24A3M2E7D,2023-12-01,Customer_FUWPE,Processing,2023-12-15,Air,147.84,Product_8EQU2,TFQX4,QD3MKSRW,"41J91NFEAT Street, City, Country",Paid,524.53,Low,5,JBPZKXKB,16.25,Bank Transfer,"6SQUYR8AB1 Street, City, Country",2023-12-15,In Transit
FIZ67XBE4H,2023-12-15,Customer_IXYVZ,Shipped,2023-12-10,Sea,113.07,Product_K2HG6,MHAZB,H2IR09M0,"QX36LO6BZX Street, City, Country",Unpaid,787.35,Medium,1,N1EVNCB5,45.27,PayPal,"AZU53R1SGD Street, City, Country",2023-12-10,Out for Delivery
3WC6ACXX4L,2023-12-01,Customer_U15RP,Shipped,2023-12-15,Air,384.66,Product_8CD3A,AW8L2,XB6D4VN3,"M74HI1J7JW Street, City, Country",Unpaid,766.39,Low,2,2IR4WQKM,40.21,Bank Transfer,"AIIBOD89D4 Street, City, Country",2023-12-20,Delivered
YPYFW7NHGO,2023-12-01,Customer_95CRQ,Delivered,2023-12-20,Land,492.62,Product_RSHAP,CFAFU,I6LMO4AD,"GX3YXLK59W Street, City, Country",Paid,198.86,Low,4,OQ8LF5OS,25.34,Credit Card,"DEH1VNWZCL Street, City, Country",2023-12-20,Out for Delivery
O2DYM7C8FC,2023-12-10,Customer_92G7N,Shipped,2023-12-10,Sea,468.79,Product_P0VZD,82ZSI,NSWEQVG1,"80U05GILZE Street, City, Country",Unpaid,141.93,Medium,1,VC64X8YG,30.66,PayPal,"IYOGQUNRFX Street, City, Country",2023-12-20,Delivered
P2TOHQ8L9X,2023-12-10,Customer_6ZIQE,Delivered,2023-12-15,Sea,97.39,Product_BMFIJ,1PR16,BL2CMYXY,"3G2QDK3Y4Q Street, City, Country",Paid,525.32,Medium,5,360G44E4,30.53,Bank Transfer,"7CC4R51AQW Street, City, Country",2023-12-20,Out for Delivery
R4D2ZPBZ3P,2023-12-15,Customer_CHK34,Processing,2023-12-10,Land,339.44,Product_DVGTS,8FBLV,NM5D6BXU,"Y2KETL7CAX Street, City, Country",Unpaid,532.94,Low,4,TRKBABLA,10.49,Bank Transfer,"1Y0C2B8S19 Street, City, Country",2023-12-20,Out for Delivery
GZ32QB9EWV,2023-12-15,Customer_UVKDI,Shipped,2023-12-10,Land,301.15,Product_HV96K,8BA9D,PJJNGR4F,"L0ZOTQ8VM9 Street, City, Country",Paid,485.82,High,3,A6JUVY7T,41.55,Credit Card,"7LOZ9C7SGJ Street, City, Country",2023-12-20,In Transit
D3VB5QWYYZ,2023-12-10,Customer_RP8LO,Processing,2023-12-10,Air,347.81,Product_51YOI,2R32Q,VPYQMHOG,"EIK01ZE3H4 Street, City, Country",Paid,563.16,Low,3,EUK6TK9Y,14.63,PayPal,"XF977JAFC5 Street, City, Country",2023-12-15,Out for Delivery
HNJ0BC4SZD,2023-12-15,Customer_S9OBW,Shipped,2023-12-10,Air,36.49,Product_C920H,OAQ6V,PNWAC9AE,"M77LJ1JCNN Street, City, Country",Paid,133.39,Medium,1,UIRQG39S,14.5,PayPal,"DHNZCZQMT9 Street, City, Country",2023-12-15,In Transit
B87T96CQL0,2023-12-01,Customer_GEO2G,Processing,2023-12-20,Air,145.82,Product_WJTRR,KJ37V,YNWWRR0U,"V79E9WG60V Street, City, Country",Paid,93.72,Low,4,ZITGX4NT,37.15,PayPal,"NV11QNK4U6 Street, City, Country",2023-12-20,Out for Delivery
9RIZ1TFT4C,2023-12-01,Customer_DSAOT,Delivered,2023-12-15,Land,25.75,Product_EELSP,QMN27,7GOSN30S,"A2SQLHIJZ6 Street, City, Country",Paid,303.06,Low,1,H5GOD9PZ,35.7,Bank Transfer,"O3TH1KLCDF Street, City, Country",2023-12-15,Out for Delivery
AFF25HBTOE,2023-12-15,Customer_Z9KB0,Delivered,2023-12-20,Sea,220.02,Product_M7J98,2EGL2,59KR99OX,"SNLM8I4CU7 Street, City, Country",Unpaid,572.69,Medium,1,U4KASXBM,18.45,Credit Card,"SE22DLVU0B Street, City, Country",2023-12-20,Delivered
G9WJX5WSXG,2023-12-10,Customer_490PA,Shipped,2023-12-20,Land,206.83,Product_Z3AVZ,LSCSL,HEDR42KX,"8C8D04BK61 Street, City, Country",Paid,703.69,Low,4,GWFRRXIT,7.16,PayPal,"1NEV0SH62R Street, City, Country",2023-12-20,Out for Delivery
2VF13J14YF,2023-12-15,Customer_IDZX0,Processing,2023-12-20,Sea,26.31,Product_STWEU,640GC,Z6S5S1SJ,"MX1QGSSCW2 Street, City, Country",Unpaid,61.85,Low,4,Z9RDEO16,17.92,Bank Transfer,"H2WRKWL49Q Street, City, Country",2023-12-20,Delivered
JJ6MXPDQK3,2023-12-10,Customer_RV6AS,Shipped,2023-12-10,Land,432.57,Product_YQTTJ,5NXP7,IZF5XE37,"30NKS131WL Street, City, Country",Unpaid,103.1,Medium,4,RJRED48Y,7.61,Bank Transfer,"IG7S5YIOHN Street, City, Country",2023-12-20,In Transit
T7LI2QB6MN,2023-12-01,Customer_FDSO0,Processing,2023-12-20,Air,496.7,Product_OISEN,ITIOH,2QVCQQ5R,"60TCZLB16N Street, City, Country",Paid,74.37,High,2,FBS9U391,35.57,PayPal,"2MELFVEOPT Street, City, Country",2023-12-15,Out for Delivery
NITOM60AOO,2023-12-10,Customer_VHR3M,Processing,2023-12-15,Air,58.65,Product_YDH84,SF5BQ,LUIQWZ4C,"4RLDBCMF30 Street, City, Country",Unpaid,484.86,High,1,RMQDJ1FU,23.64,Credit Card,"3TNT1N3W1Q Street, City, Country",2023-12-20,In Transit
7DKRTWOYSP,2023-12-10,Customer_DKKH1,Processing,2023-12-15,Land,174.49,Product_4LPV1,PXG76,4YMLOU3M,"1YR7JAFFMD Street, City, Country",Unpaid,429.16,High,3,FFROWK47,7.72,Bank Transfer,"TKUH46VKP9 Street, City, Country",2023-12-20,Delivered
MWJII80RNX,2023-12-15,Customer_8P3OQ,Delivered,2023-12-20,Air,169.34,Product_TZF1D,4FX6C,J1YI4I36,"8JW5BO4B4S Street, City, Country",Unpaid,395.0,High,1,6VAN30S4,5.68,Bank Transfer,"GDD7K970PL Street, City, Country",2023-12-10,Out for Delivery
E58HZUTUZA,2023-12-15,Customer_MO6U1,Delivered,2023-12-15,Air,261.25,Product_OZYVP,W2V29,LOWQ3QP6,"P7BQSC607W Street, City, Country",Unpaid,343.03,High,1,BB4Q66CP,29.82,PayPal,"L8RN6RAONJ Street, City, Country",2023-12-15,In Transit
S1RMI1757V,2023-12-10,Customer_ZWPW4,Processing,2023-12-20,Air,151.9,Product_CS20U,QFGUX,AA9926KU,"264IEKJ4R4 Street, City, Country",Unpaid,966.03,Medium,1,9AOBZ1LI,42.4,PayPal,"Z88QG9VGC5 Street, City, Country",2023-12-15,Delivered
YCDM9ZEG5V,2023-12-15,Customer_25I46,Shipped,2023-12-20,Air,300.5,Product_Y86WK,K3R0J,45A9DM3O,"ME1K283HVJ Street, City, Country",Unpaid,862.83,Low,1,6WOJTDMP,25.9,PayPal,"FTZ4QBV9OU Street, City, Country",2023-12-20,Out for Delivery
J7SKE6E6AF,2023-12-01,Customer_20KKX,Delivered,2023-12-10,Air,107.84,Product_TAD6J,Z4HRV,PSFD5I4E,"40N37H2SJ2 Street, City, Country",Unpaid,724.4,Low,5,YLBHQ9KT,34.26,Bank Transfer,"OEPWF97MST Street, City, Country",2023-12-10,Delivered
2BCERW5FQL,2023-12-15,Customer_IAUX9,Delivered,2023-12-10,Land,86.1,Product_L85XC,VAF4T,6AS7JX3Y,"H9BP006H63 Street, City, Country",Paid,154.58,Medium,1,DEIIZG44,45.91,PayPal,"QCHD0PR25O Street, City, Country",2023-12-10,Out for Delivery
BYO3QRUVEA,2023-12-10,Customer_GBVB7,Shipped,2023-12-15,Air,439.71,Product_VDUGZ,QRNOY,ZUG67WOA,"KRESM4ZKFB Street, City, Country",Paid,651.84,High,3,97STPUKZ,41.07,Credit Card,"WXJ0XI1JMX Street, City, Country",2023-12-10,In Transit
U25HI6KJXS,2023-12-10,Customer_EUR2Z,Delivered,2023-12-20,Air,109.71,Product_P3LU1,S7T1B,EQ90MR61,"YNV5QATJNV Street, City, Country",Paid,319.81,High,5,WF39WMFS,21.46,PayPal,"DD50DHG0W4 Street, City, Country",2023-12-15,Out for Delivery
WMFA1NFCTX,2023-12-15,Customer_6X1RT,Delivered,2023-12-10,Sea,39.73,Product_TYIAA,O32OB,K1QCS5L4,"D8Q8T1CRPL Street, City, Country",Paid,522.64,Medium,4,48MGB4NV,28.83,PayPal,"5ELD8OBXRG Street, City, Country",2023-12-10,In Transit
3GT0OQEX93,2023-12-01,Customer_9OZIP,Delivered,2023-12-10,Air,227.13,Product_9KATL,QGFZ6,4E9PWFVT,"0U34NVD42K Street, City, Country",Paid,490.61,High,4,ZEUNVULS,40.63,Credit Card,"DDVMB85SD9 Street, City, Country",2023-12-20,Out for Delivery
IUB8C2YR33,2023-12-01,Customer_FU661,Delivered,2023-12-15,Land,190.35,Product_9W5BQ,UJRYL,0TLC5F8C,"OZOHAYLN1X Street, City, Country",Paid,461.08,High,2,GCKGVDT9,28.75,Bank Transfer,"433A8YG6XW Street, City, Country",2023-12-20,Out for Delivery
TPBGXYVUE7,2023-12-01,Customer_HH9F1,Processing,2023-12-15,Air,406.37,Product_KS3UZ,CENBV,FK278XCP,"LD6OOXXHTS Street, City, Country",Unpaid,738.88,Medium,2,3RUA28XQ,16.37,Credit Card,"GW0W2WFT9S Street, City, Country",2023-12-10,In Transit
J0C68C4UXX,2023-12-10,Customer_LHUT5,Delivered,2023-12-10,Air,140.03,Product_XFZXX,8ILZY,BPQMI3V5,"MPDIPPAU5Y Street, City, Country",Paid,521.48,Medium,3,4NCSUD3C,10.52,Bank Transfer,"FEACTGFMSN Street, City, Country",2023-12-20,In Transit
ZQYDWCEZ3L,2023-12-15,Customer_UPKI6,Shipped,2023-12-10,Air,129.38,Product_SDTR0,V4TGE,19WWWBBP,"2I10JQZ7MR Street, City, Country",Unpaid,712.57,Medium,3,5KWVMB00,45.39,Credit Card,"SKLOCJTRRK Street, City, Country",2023-12-10,Out for Delivery
VBU7N7FJ0R,2023-12-15,Customer_IHC7X,Processing,2023-12-20,Air,70.78,Product_7XAS9,9EHGM,F152ON2C,"KMG10D9CNO Street, City, Country",Unpaid,502.36,Low,1,F1N765DN,17.02,PayPal,"7RY0U1ZDHE Street, City, Country",2023-12-10,Out for Delivery
KMU6RISP6V,2023-12-15,Customer_QFPGU,Delivered,2023-12-10,Air,494.72,Product_BMXHH,1E1VN,NE90OP8I,"7LIUY7ZGDW Street, City, Country",Paid,91.33,Low,1,V2UBM69X,42.8,PayPal,"KI9DNVK158 Street, City, Country",2023-12-10,In Transit
QKDW76M73A,2023-12-10,Customer_4MPM2,Shipped,2023-12-15,Sea,438.07,Product_U0VM5,2CKU8,FQZBR6SZ,"NA7DKGZCU4 Street, City, Country",Unpaid,223.44,High,5,M6OYRQ90,6.4,PayPal,"ABK5I7LURB Street, City, Country",2023-12-20,Delivered
ZXY74U2WDK,2023-12-01,Customer_VD77L,Processing,2023-12-10,Sea,394.74,Product_BKQIO,YAMMU,LWP0ZMWY,"ZWMFYJXLAQ Street, City, Country",Paid,400.01,High,4,AELLMBS0,44.6,Credit Card,"YB2HJ6PAUX Street, City, Country",2023-12-20,In Transit
IIDA5EGQKT,2023-12-15,Customer_GRV53,Processing,2023-12-15,Sea,454.09,Product_CHKE0,X7A83,VDU4P5TM,"WCUUA3XBTJ Street, City, Country",Unpaid,261.47,Low,1,8O2L2RHQ,18.72,Bank Transfer,"1LKH28PPL5 Street, City, Country",2023-12-15,Delivered
G3EUPXM08L,2023-12-10,Customer_7FFS0,Shipped,2023-12-15,Air,376.3,Product_UZLJ6,2NSA1,WO2JDDZ0,"ZOS8D4H2HE Street, City, Country",Paid,213.58,Low,3,9QHMRES1,48.7,Bank Transfer,"2D06L9SP4G Street, City, Country",2023-12-15,Delivered
T6RTADPDD9,2023-12-01,Customer_MAYSK,Delivered,2023-12-10,Air,292.75,Product_JT5TQ,L8XD4,FY4B2686,"Q8WSW23C61 Street, City, Country",Unpaid,178.24,High,4,NK6SDCIT,31.73,PayPal,"DGRK9XG6VP Street, City, Country",2023-12-20,Delivered
3GCC9FLG49,2023-12-01,Customer_CFMJY,Processing,2023-12-15,Air,349.16,Product_N3ASX,4SXLH,SJOBR8Q7,"J9AHWLRHD6 Street, City, Country",Unpaid,900.4,High,5,XN9IY6XG,22.67,Bank Transfer,"FTPYAS1R3U Street, City, Country",2023-12-15,Delivered
MV9P9O51NE,2023-12-01,Customer_Y3YV8,Processing,2023-12-10,Land,327.5,Product_6S42O,0N9UO,SZMW890I,"9BCRDXRNYI Street, City, Country",Paid,71.33,Medium,2,843ZKG3M,44.73,Bank Transfer,"10KDID9W1R Street, City, Country",2023-12-20,Out for Delivery
V8EYGNJHJK,2023-12-10,Customer_4ZX2P,Shipped,2023-12-15,Land,177.04,Product_ZXB9O,MH8H3,R42KWJAP,"AFRC0CDX7S Street, City, Country",Paid,854.18,Low,1,OUF7WFT1,10.06,Credit Card,"CDLLGAH2RZ Street, City, Country",2023-12-15,Delivered
QZ6AMRFALJ,2023-12-10,Customer_6ET80,Processing,2023-12-20,Sea,107.58,Product_DU7X2,1VST4,MPMT2Z1L,"V469ORQ0UX Street, City, Country",Paid,502.08,High,3,30DV6P47,34.03,PayPal,"YPRIGMUMDC Street, City, Country",2023-12-10,Out for Delivery
TXY63UCXB5,2023-12-01,Customer_RNQLD,Shipped,2023-12-15,Land,47.83,Product_2V6LU,J69ND,7HBXZXSL,"23L170AO3C Street, City, Country",Paid,260.18,Low,1,QXMGNH7F,39.82,PayPal,"AQGDBPGMDK Street, City, Country",2023-12-20,Delivered
UZO0GZDPKQ,2023-12-15,Customer_VCL05,Delivered,2023-12-20,Sea,453.76,Product_TMRL1,BO0T2,DQ86ABHK,"S39FC8AX5H Street, City, Country",Paid,75.92,Low,1,WTC4MVVL,41.4,PayPal,"DDGDA1JBIK Street, City, Country",2023-12-20,Delivered
MFPKUKC41W,2023-12-15,Customer_UHLHV,Delivered,2023-12-15,Land,263.64,Product_RI8FD,NNYF2,VPCW7P68,"ZV6QL9LJXU Street, City, Country",Unpaid,791.35,Medium,3,LJ44TPKY,42.99,Bank Transfer,"HFSAXDSUTT Street, City, Country",2023-12-15,In Transit
